history

2019-08-16;14652
2019-08-19;14758
2019-08-20;15150
2019-08-21;15120
2019-08-22;15460
2019-08-23;15382
2019-08-26;15340
2019-08-27;15386
2019-08-28;15430
2019-08-29;15558
2019-08-30;16088
2019-09-02;16500
2019-09-03;16340
2019-09-04;16500
2019-09-05;16390
2019-09-06;16198
2019-09-09;15940
2019-09-10;15944
2019-09-11;16004
2019-09-12;15950
2019-09-13;15650
2019-09-16;15846
2019-09-17;15830
2019-09-18;16100
2019-09-19;15954
2019-09-20;16128
2019-09-23;16308
2019-09-24;16096
2019-09-25;16272
2019-09-26;16388
2019-09-27;16468
2019-09-30;16686
2019-10-01;16720
2019-10-02;16670
2019-10-03;16602
2019-10-04;15894
2019-10-07;16048
2019-10-08;16030
2019-10-09;16104
2019-10-10;16140
2019-10-11;16078
2019-10-14;15940
2019-10-15;16022
2019-10-16;16156
2019-10-17;16170
2019-10-18;16250
2019-10-21;16306
2019-10-22;16462
2019-10-23;16544
2019-10-24;17130
2019-10-25;17200
2019-10-28;17714
2019-10-29;17948
2019-10-30;18192
2019-10-31;17888
2019-11-01;18186
2019-11-05;18140
2019-11-06;18304
2019-11-07;18706
2019-11-08;18520
2019-11-11;18112
2019-11-12;17642
2019-11-13;17422
2019-11-14;17426
2019-11-15;17680
2019-11-18;17358
2019-11-19;17592
2019-11-20;17646
2019-11-21;17658
2019-11-22;17476
2019-11-25;17344
2019-11-26;17240
2019-11-27;17212
2019-11-28;17172
2019-11-29;17046
2019-12-02;17094
2019-12-03;17304
2019-12-04;17246
2019-12-05;17622
2019-12-06;18048
2019-12-09;18420
2019-12-10;18478
2019-12-11;18678
2019-12-12;18928
2019-12-13;19474
2019-12-16;19722
2019-12-17;19504
2019-12-18;19626
2019-12-19;19796
2019-12-20;19776
2019-12-23;19676
2019-12-24;19630
2019-12-25;19890
2019-12-26;19220
2019-12-27;19292
2019-12-30;19102
2020-01-03;19448
2020-01-06;19588
2020-01-08;19850
2020-01-09;19838
2020-01-10;19878
2020-01-13;20362
2020-01-14;20000
2020-01-15;20396
2020-01-16;20900
2020-01-17;21524
2020-01-20;21850
2020-01-21;21450
2020-01-22;21310
2020-01-23;21146
2020-01-24;21188
2020-01-27;21100
2020-01-28;21282
2020-01-29;21230
2020-01-30;20880
2020-01-31;20800
2020-02-03;20410
2020-02-04;20898
2020-02-05;21316
